"read","assigned_region"
"9a1f93cc-1707-4a87-ad96-eda861c3aeac","chr5_telo_2"
"9a3cc9c4-a965-4305-b073-6a5d15e933ab","chr10_telo_1"
"9a583eb4-70a1-4e3b-970b-97b925d49481","chr1_telo_2"
"9a929cc9-233e-4f1f-8240-ae22f0e99629","chr11_telo_1"
"9aa0b620-9dcc-4a15-86a2-4fa93b1fc4ce","chr7_internal_1"
"9ab51376-bac4-44bb-b742-39f853df1ba4","chr3_telo_1"
"9ab5c653-e91a-492e-ad9f-874dbd812487","chr8_telo_1"
"9ad01944-897a-4c05-bd81-119298a9caf3","chr4_telo_2"
"9ae4dd9b-3933-47af-a802-7401a213d4f2","chr6_internal_1"
"9b013ae3-3a3f-4728-ae15-340eea2b64f0","chr6_internal_1"
"9b7541a0-60fd-44c8-b73e-8d3ca59e5c6f","chr4_internal_2"
"9b781fa9-0b41-4ed0-8031-b5208c8f4962","chr7_telo_2"
"9b7d70ab-02cd-4341-9633-86588034761d","chr6_telo_2"
"9b9bcd39-58cd-4882-9fe9-25598d3b18cb","chr8_telo_1"
"9ba8dee7-974b-40bf-96e5-14f4f639b5da","chr8_telo_2"
"9baa6a29-1745-405b-b50b-8a7b29d97f90","chr1_telo_2"
"9bb79607-8df8-4f50-b20c-0d09f3bc7c27","chr12_internal_2"
"9bbae8d5-db3d-49c2-ba62-413d237b3bd9","chr3_telo_1"
"9bbc97e7-657d-4fd7-afc3-b9fb76e9f466","chr12_internal_2"
"9bcd19dc-c524-4f5e-a48d-b100304020bc","chr9_telo_1"
"9bcfdba3-c834-41f9-b75a-405b6fe402d6","chr4_internal_2"
"9bd7e43c-0340-49b5-8a06-163b222ce381","chr7_internal_1"
"9c167c96-676b-43fd-b2e0-8577f6bc042c","chr13_telo_1"
"9c1f70a3-17bf-4403-8c22-530c7a6bee88","chr9_telo_2"
"9c20e64c-45a4-40cc-bf7b-2669cc51f3ac","chr3_telo_2"
"9c3ac5d7-9c5f-43f8-932f-32d9f85f09c2","chr7_telo_1"
"9c5d89e1-e24a-4dce-a41e-aba2e49d3431","chr13_telo_2"
"9c660c01-f5c0-4ed1-b555-d4061a6afcfb","chr11_telo_1"
"9c7cb5da-dbf4-4d33-9c54-0741d712f1e5","chr13_telo_2"
"9c9adeec-7ed1-4e6e-84c2-d1530a2751a7","chr8_internal_1"
"9ccfa2b5-06dd-4a41-a13e-21910a9e0cd3","chr7_internal_1"
"9cfb7977-f529-476f-a22a-15e161a60895","chr9_telo_2"
"9cffad62-4275-4a86-95f7-2c758c744516","chr11_telo_2"
"9d50f112-17af-4f99-8d5b-436e217c5c26","chr12_internal_2"
"9d56b33c-3527-4b1a-bf2e-9dcdbf36105a","chr1_telo_1"
"9d629f4d-7387-41fa-a3b6-94ef0c48fe2e","chr10_telo_2"
"9d722e06-2f6f-44bd-b36b-ce818253ef34","chr3_telo_1"
"9d7b9662-5aab-47ce-ab10-171088d84fdd","chr12_internal_2"
"9d84dc76-554e-4cf5-916f-428882082395","chr12_internal_2"
"9d90d51e-1721-4eb4-bda6-22bfd938e3b9","chr3_telo_2"
"9d998b9e-1c6c-4c11-b105-7cbe984fdbe8","chr13_telo_2"
"9db4f906-a7c6-46a8-9a6f-4e51bccd492c","chr6_internal_1"
"9decdec9-8dbc-446d-b058-e4bcd8117f6c","chr7_internal_1"
"9e0031d7-995e-4bfe-89f9-f1b0179c04b5","chr7_internal_1"
"9e0366ab-f44e-4fb5-a230-bc608f3612c6","chr11_telo_1"
"9e134223-d98c-4742-9774-140772498e04","chr6_internal_1"
"9e384bde-f941-4753-928b-c690e5aab890","chr8_internal_1"
"9e3bd0fc-f2ae-4c52-be32-76145bb0bc26","chr13_telo_1"
"9e3f66c4-545e-481d-ab18-609dd7e39751","chr4_internal_2"
"9e40ee7a-d2b4-4512-8b94-a700eefef88b","chr7_internal_1"
"9e572485-fe82-494e-b66a-3cd7d165b4f5","chr13_telo_2"
"9e71e51a-c7a7-4ceb-bb03-ab74bb8f4969","chr4_internal_1"
"9ec3f83e-fec2-4fc5-b2fa-9308194aabee","chr13_telo_2"
"9ec5bd6a-b2c5-44e5-973d-fa8bbedd2e02","chr3_telo_2"
"9ee8a50c-6297-4d6c-878b-8f901b018dcd","chr12_telo_2"
"9ef57a61-5b81-4e3e-a004-1ef8e00127b5","chr1_telo_2"
"9ef5b8ce-24ca-438a-8f42-07774d7be95a","chr13_telo_1"
"9f185634-b814-46d8-afd2-40a953198daa","chr6_internal_1"
"9f201ac8-317d-4623-bba9-5e2579f30d98","chr2_telo_2"
"9f2a1826-32a7-4473-b719-0da679144dff","chr2_telo_2"
"9f4113aa-485e-4bee-a182-e3dc78109e42","chr6_telo_1"
"9f4e69ad-607f-4e70-9b04-b1a7e1c0e8e7","chr8_telo_1"
"9f572ee0-869b-4e53-80f4-ab11fec1d98d","chr12_telo_1"
"9f5f455b-e5cf-4d88-a94c-e67b4598de13","chr4_internal_1"
"9f6b7f4a-c83e-42d2-b67c-441312596db1","chr6_internal_1"
"9f97a244-75ff-45d3-a014-5fca879428d7","chr6_telo_1"
"9f9cbcf6-e4ca-4a96-bd08-67c16a9735f6","chr5_telo_2"
"9f9eba6f-5c14-4070-86c4-c62445555a9f","chr6_telo_2"
"9fab55d9-0801-4f91-a2c1-5c1975193c82","chr12_telo_1"
"9fd1bb2f-4477-4801-a440-ac0026298a57","chr8_internal_1"
"9fd3f1eb-db90-4ab8-87ca-30b96285b2a2","chr9_telo_2"
"9fdf36ef-5c99-4083-8db8-d0dbc9b0bc4e","chr6_telo_1"
"9fe62db6-7fe9-41aa-a321-dfda8f10f4df","chr12_internal_2"
"a002beb6-26b6-4599-a067-abd08a200bb4","chr6_internal_1"
"a003d571-3cd0-4f12-97ef-cdcb9a4d7620","chr4_telo_2"
"a00c436a-4542-4ad4-b869-e8c26e446bd3","chr5_telo_1"
"a01fca4d-258c-4d38-97c1-1fb972e7b06b","chr2_telo_1"
"a03eecfc-4721-46c2-87ad-31f13a76e3e1","chr6_telo_2"
"a03eeda0-0298-4553-95b6-b0873d4e3540","chr11_telo_1"
"a04e7a62-f388-4b2c-bf63-92b920bd3437","chr4_internal_0"
"a0553d8b-e403-4215-bac0-565da3a62d74","chr9_telo_2"
"a056661d-1d6d-484b-a0fd-b1321198ea72","chr8_telo_1"
"a05feef9-64ba-4c8d-8c5b-cc0bda3236b5","chr3_internal_0"
"a064ca29-07b0-4045-8bf8-f5c49f0eb6d4","chr4_internal_0"
"a070ed65-6753-4944-a8dc-b85d7abe5777","chr12_internal_1"
"a09e5418-2f6f-430f-8db0-19860eda5a97","chr3_telo_2"
"a0a993b0-ca84-4376-945d-ff29d71804d6","chr8_telo_2"
"a0ab5141-f6fe-4a77-b881-5fe2f82f38ed","chr10_telo_2"
"a0bf8994-1b43-4d8b-a1c2-2779e2b4d016","chr7_telo_2"
"a0d2f646-1703-4239-aed6-21defd012613","chr3_telo_2"
"a0e30f25-504b-411f-9867-94ec8801e618","chr4_internal_0"
"a0ec2673-c120-4a8a-bb49-bde5a2c414c2","chr6_telo_2"
"a10cc67d-8db0-4e1f-b1cd-64fc1cf86480","chr9_telo_1"
"a10d8fd0-c6e2-4647-a4b2-64516c7431c5","chr7_internal_1"
"a118e13d-92b4-495b-8ab8-2467d014d473","chr8_internal_1"
"a12f8cb2-cbc3-4f02-a4e2-6ca6355556c8","chr6_telo_2"
"a135c6ae-bce4-4ed5-b898-8c9393ecee07","chr3_telo_2"
"a13dfecc-186e-468b-a6ad-d888fb5f4d19","chr10_telo_2"
"a1678bc6-1e73-480b-be3b-a12dfbbfa2d9","chr6_telo_2"
"a16ab72b-9eaf-4a05-8daf-8e20d1838aa4","chr4_internal_1"
"a172523c-f6fa-4f54-a5a6-3a0bfb4228d3","chr1_telo_2"
"a191851c-e5d3-4eef-a032-b1aa9305c58f","chr5_telo_2"
"a1cb3e8c-eedc-4711-8114-38f8c66d2961","chr2_telo_2"
"a205c688-dc2b-4983-856a-d3b06b404513","chr6_internal_1"
"a20cc4ec-bf22-4340-9f7d-ec76a92e67be","chr12_internal_2"
"a2251673-b764-4952-8324-660de72e5768","chr12_internal_1"
"a2424aa3-8d7b-4358-9f87-100ad040bf89","chr2_telo_1"
"a277762a-ed38-432e-92e4-b78f06a3543f","chr4_internal_0"
"a2bd794b-9247-4265-a5e0-f3bdbaf98ec3","chr6_telo_2"
"a2c3957d-c129-4bb7-b1ae-ada04467ad0e","chr12_internal_2"
"a2dff221-086c-44c4-b66c-e2baab6089da","chr2_telo_1"
"a3550375-e5ef-414f-9797-df645d62732c","chr12_telo_2"
"a3582c6e-44bb-4050-9ddd-2a2729158144","chr10_telo_2"
"a37f6a72-ee09-45b9-b2af-1a7008401e42","chr4_internal_1"
"a38abb2a-23c3-479b-a055-7d2c66ee21a4","chr4_telo_2"
"a3e5769f-745e-4a73-ba6b-5138e4408076","chr5_telo_2"
"a3ea10e1-bccc-4a3b-8756-d1063e60176a","chr12_telo_2"
"a425c6f7-76c5-43e8-beb6-b7d48297e50c","chr5_telo_2"
"a4284687-6df0-43e3-82c8-4e1723bf8624","chr8_telo_2"
"a4406e9f-cebf-46d3-9c9d-2a2f4f532b75","chr12_internal_2"
"a472578c-79e4-43d4-9afe-efd63820aead","chr5_telo_1"
"a47ddcc1-1dfa-43dd-bfe9-cf58b229e3f5","chr4_telo_2"
"a47e40ca-9b29-487f-a482-1cd0835c9ba2","chr7_telo_1"
"a47f57fe-0e24-4279-8550-feb33fddfc71","chr13_telo_1"
"a48cafc0-c54e-47f3-9e6f-f6a9da43fb8d","chr12_internal_2"
"a494151c-dd35-45a1-bc82-10c3af250b36","chr12_telo_2"
"a4b10fc9-f649-47b3-ab54-1ec5f1e247ac","chr3_internal_0"
"a4b6db12-0f02-43d9-bd1d-31d23eb8dca9","chr12_internal_2"
"a4d29528-b098-4d02-b59a-e36e5ef350bc","chr8_telo_2"
"a4ee1aa7-ce22-42b0-949a-9227a3e0f591","chr3_telo_2"
"a4fa18d4-ba39-49eb-ad98-7e050e4063ad","chr1_telo_2"
"a513b37f-f510-415f-86bc-cae4a2564484","chr2_telo_1"
"a523ef3d-9de2-45f5-b009-d3ac5416665a","chr7_internal_1"
"a5f1570c-81ac-4089-ba60-933ff54f3bfe","chr4_internal_1"
"a601e182-0c24-416d-9d94-d1232770a01d","chr8_telo_1"
"a607e2c0-e9e6-4f5b-9a2b-543ef0481402","chr10_telo_2"
"a6103291-89c2-426d-b81e-175f1f2fac9f","chr1_telo_2"
"a6183ae6-34f6-4cc7-ba0e-450f6cb75eaf","chr3_internal_0"
"a61e821a-de80-46a1-b54b-d021893a4dfd","chr9_telo_1"
"a6264953-0a3e-460c-b7cf-449777bbc4fc","chr4_internal_0"
"a67732a0-f6dc-4954-a059-0d9f29e43840","chr2_telo_2"
"a6f82064-b60c-4507-9ee4-db625b615889","chr4_internal_2"
"a6f90a53-7cf6-44f0-8d45-533a290e0910","chr7_internal_1"
"a7179e99-e003-45d6-895c-3954aad6cab2","chr9_telo_2"
"a7240b6f-7e22-4264-a3f0-3dec4c9eaf4f","chr6_telo_2"
"a75ba082-ee93-4b9f-bc16-fe460f5aaa82","chr8_telo_1"
"a7ac8900-e6ae-4f66-b57f-af4e1a7d77d1","chr13_telo_2"
"a7c7a939-7c85-4b28-8775-76e92aa1a903","chr8_telo_2"
"a7e76fb6-5bc5-4cb5-a26a-776074ab8d0f","chr4_telo_1"
"a80603a3-91f8-42ee-b0c0-6ff905f55457","chr13_telo_2"
"a80a6a14-8d1e-4def-bdfb-3c3fd5ecb057","chr1_telo_1"
"a80fcc09-9bcd-4735-960e-d9d768cbb778","chr6_telo_2"
"a8423980-0f20-4370-aa74-b39fe692d2c4","chr2_telo_2"
"a8942d27-57f4-499b-bdaf-6d7d6fa611a4","chr12_internal_1"
"a898856b-3416-4e5a-bd64-966e51a0d7ca","chr9_telo_1"
"a8b0a236-99e5-4b8f-8b7e-982b72219259","chr10_telo_2"
"a8ba7673-d84c-4842-b81c-353da20e3925","chr7_telo_2"
"a8c6c647-8c3d-43a0-89ff-479c2434da79","chr12_telo_2"
"a9104cca-0655-4199-89c3-dfee3f144122","chr11_telo_1"
"a949bc8d-5fdb-49d7-aa32-3b6d266f9d64","chr8_internal_1"
"a95b3947-51f6-447f-be03-21f82dbee1cc","chr4_internal_0"
"a984860f-a6a0-49b5-857d-d7365a9d444a","chr7_telo_2"
"a999a923-6e79-4298-8e2f-89dbf15dd4a7","chr11_telo_1"
"a9a4a357-a51d-4b40-9d4a-a44a400fa6f5","chr12_telo_2"
"a9b64c5f-1d47-44a0-8e5a-813f60656a43","chr4_telo_2"
"a9f5d54e-45c5-4496-9d98-cc67447e9331","chr7_internal_1"
"aa15a0e0-ba99-4f6e-acec-06433dfa4d37","chr12_internal_2"
"aa3b9ca4-a1e0-4c80-a5ad-4fa2828a4add","chr6_internal_1"
"aa506c70-1bc3-4f4f-b53a-9bad517a606b","chr8_telo_1"
"aa73badc-2a63-4c19-a2c5-f09e8bb3fa0f","chr3_telo_2"
"aa74f50d-b8f6-48df-bb51-93b7c6397807","chr12_internal_2"
"aa878042-c3b1-4f42-9643-5dc484010f99","chr1_telo_1"
"aa9305d8-61b9-4b8d-90f4-afa50073a286","chr4_internal_0"
"aaef282e-a97c-46e2-8d11-391fc352ffa5","chr7_telo_1"
"aaf354f6-22a4-4599-9098-ed82c4415742","chr6_telo_2"
"ab026ae7-4b93-4228-85d5-64076936d52d","chr12_internal_1"
"ab05482b-c4b7-4d7e-b0fc-968d683a64ff","chr11_telo_2"
"ab0a4008-4312-40c0-84e1-35b3573b77cc","chr9_telo_2"
"ab0b1a03-d0dc-480a-84b6-0e6903e9cad1","chr5_telo_2"
"ab1dc843-ce11-4c10-b990-40633109a3bf","chr3_telo_2"
"ab2821c5-a87d-4fcf-bbdc-e692ffee299f","chr11_telo_1"
"ab2b4b9b-9c57-4537-b49a-ae47049b7056","chr12_internal_1"
"ab726cd1-a64d-4c2e-8ccf-8fbb9ebdf677","chr8_telo_1"
"ab7c05f0-f22c-4a5b-8da1-81e2a7b4c4bd","chr9_telo_2"
"abaa2c95-d832-4048-b523-f8e3d9eb19e7","chr6_telo_2"
"abbd9800-91cb-4659-9e6e-15ced19e1827","chr12_internal_1"
"abd6ce05-352a-4657-a845-120472713e10","chr4_telo_1"
"ac25e7f8-4136-498b-b7a8-90bd09dc7c4d","chr5_telo_2"
"ac4267e3-56b2-4990-a4e1-fe69266f4946","chr4_telo_2"
"ac4f94dc-b415-4dc1-96f7-b08fdb70deae","chr1_telo_2"
"ac5aa2bf-ceb4-4517-8f09-7a792e6cca1e","chr10_telo_2"
"ac5c4cb0-92d6-4898-aae0-572b0a0e6db9","chr1_telo_1"
"ac6d7dbc-f5aa-4538-936b-45be14138eed","chr7_telo_1"
"ac6fd276-c3d6-41f5-ab67-ace21c13ed4f","chr7_internal_1"
"ac7c9399-7ad7-4ddd-9a78-468d3161d9f5","chr8_internal_1"
"acb43ee2-11e8-4573-a4fe-5070272337b2","chr12_telo_2"
"acc2561d-660c-43a8-a62a-421533bf93ed","chr5_telo_2"
"acd19cd2-691b-4107-99d5-1e8437f6e697","chr2_telo_1"
"ad357854-4b0e-4a08-a799-b00a4f3e256f","chr2_telo_2"
"ad3a9209-015a-43c1-bda0-6615014a49e9","chr12_internal_2"
"ad760dfd-1041-4f4d-91af-9a13d5f44671","chr13_telo_2"
"ada4a3af-c97e-44a2-9a41-01157171f706","chr7_internal_1"
"ada53976-e1b6-4808-9eca-6edb01027358","chr11_telo_1"
"ada852b8-13a6-4013-b541-f9338272c2aa","chr4_internal_0"
"adaca001-c292-4b9d-a372-d82803e88a7e","chr12_telo_2"
"adaed576-8fc6-4345-a0ea-74a96694c7fc","chr2_telo_2"
"adbaf513-1d01-49fb-94a3-d286b103ec2f","chr3_telo_2"
"adbc67d3-9da4-418d-81ce-a97b2845f258","chr4_internal_1"
"adce830f-b973-4f49-8bc9-7adae597faf0","chr10_telo_2"
"add01629-c1f8-436f-b5d6-6f1991904458","chr3_internal_0"
"add2149b-f569-47d9-947f-5214510a0e60","chr7_telo_1"
"ae1b5903-290b-4907-80a8-cf4b51c6c5ba","chr1_telo_2"
"ae4fc789-3499-4ae6-964d-d1b92fa2060e","chr6_telo_1"
"ae542d96-5f97-411c-b3b3-025d65624aff","chr13_telo_1"
"ae62bb85-dfb4-49bb-b0f3-5b12677ea96a","chr11_telo_1"
"ae670f68-26cf-4ebb-9a6f-4e037364cf86","chr11_telo_1"
"ae685168-b0f5-4c56-bf4d-893c8efcede3","chr12_internal_1"
"ae7758fc-ac1b-4336-8588-507415b18486","chr7_internal_1"
"ae969555-5422-4129-9c98-877715b1ebcb","chr1_telo_1"
"ae98044b-67a2-4e00-9923-8885206d5c3b","chr12_telo_2"
"aea784d1-1618-4fd8-a140-db5c7b219933","chr4_internal_2"
"aeaca3b0-ed3c-4f6a-a9ee-2466c8c3116f","chr12_telo_2"
"aeb18aa6-3683-461d-ac7e-3d186d9d9a80","chr3_telo_1"
"aeb60a80-d5ee-4b01-8c3e-9b3136ace265","chr8_internal_1"
"aebc7bc4-5ee0-47da-a026-428ab96e53fe","chr8_telo_2"
"aec860d9-badf-46d4-b711-eb68b5112497","chr4_internal_0"
"aec9b2be-ff1d-4185-9c01-13820724b79a","chr4_internal_1"
"aedffafd-c80e-4f97-a6a8-e2058de32521","chr8_telo_1"
"aee95ba3-5ec6-4c89-9acb-7c4396bc1b21","chr10_telo_1"
"af0c9e73-0eea-471a-8743-eeb0d0d7aab5","chr1_telo_2"
"af1caf8a-104f-46db-8628-6e7ee742e1d6","chr5_telo_1"
"af2fcaf8-cd3a-4d8e-bbbd-fe262db6d271","chr8_internal_1"
"af434ab3-54a4-4b6f-bc9f-a0f33a81cd2f","chr6_telo_2"
"af507af6-3fa9-4e16-84d8-72e9a72db50a","chr8_telo_1"
"af55cf66-1062-4fbe-bcde-95f52f43a887","chr12_telo_1"
"af5631ae-97b5-49ac-a6a0-2b7d68acaec1","chr7_telo_1"
"af56c11b-638e-47d6-a40c-00e918300cfc","chr12_internal_2"
"af697591-8cbd-442c-826e-fe94ce6bba5d","chr11_telo_2"
"af6a8aa3-f9c1-487d-bb97-d4db03712393","chr11_telo_2"
"af6f8971-9845-4eaf-b2ad-bf4805e400f5","chr12_internal_2"
"afda1024-dad2-4343-904c-abb0a7979163","chr13_telo_1"
"b02a4833-b4d9-4309-9ed7-fd1f4dfb1f0a","chr12_telo_1"
"b05103ed-4f26-4457-9244-95a09333141c","chr7_internal_1"
"b077234b-8c6e-46a4-b707-405deb47047f","chr8_internal_1"
"b09df8aa-db2d-4145-b011-24bef2bae3bc","chr8_internal_1"
"b0dea987-d904-43c6-a91c-75d4d5910464","chr2_telo_1"
"b0ee57ab-8313-4baf-9cee-d3586f686f32","chr11_telo_2"
"b0f5270f-4b27-440a-bd56-4f5ee03c876d","chr4_telo_1"
"b10efb10-344a-435d-a246-498237716dac","chr3_telo_2"
"b13c6a9a-acd1-4635-b159-f136e41a9b53","chr8_telo_2"
"b17c4e36-41bb-4028-8e48-560eef2f0e9c","chr8_internal_1"
"b1d33771-c496-4c8c-8610-0f32d4abd0c6","chr12_internal_2"
"b1e08c98-4559-4787-b103-6b1a9dae57a9","chr13_telo_2"
"b2266fa5-baeb-4fbb-b64d-1178dbf9cba5","chr7_internal_1"
"b241dbd2-1648-4996-8c36-c6096bc941c5","chr12_internal_2"
"b2429043-b512-4364-8bab-037c36a1ea4e","chr5_telo_1"
"b25a76da-7bd7-4599-8ef1-e007e83f3f72","chr12_telo_2"
"b26e053d-98b0-4749-a5c5-aa6fa841a47a","chr8_internal_1"
"b2aafcf5-ff03-4e7a-8ca5-af54c4b8fdef","chr8_telo_2"
"b2bc5432-b64f-4e4e-a7d1-c30161cef1a4","chr1_telo_2"
"b2c9ac96-c5d0-4ee2-b641-63dd75e16e37","chr4_telo_2"
"b2c9d1d5-f070-415d-b231-28e8b8847009","chr7_telo_2"
"b30588ef-0fb2-4c62-a452-46e00ce608cf","chr12_internal_2"
"b31766af-715e-4c75-983e-0cb58cd5c018","chr12_internal_2"
"b38ef258-a0a5-4f2b-9f81-e2788f0952fa","chr6_telo_2"
"b39721f5-665d-454e-9d9c-990cbedf4a97","chr6_telo_1"
"b3a6ecb2-61de-4ad3-9027-e6d33e4d20d2","chr6_internal_1"
"b3a91d9a-fb81-45a2-aad9-fc2b13c16777","chr1_telo_2"
"b3c7a21d-6678-45b0-9d4e-77361a18718b","chr12_internal_1"
"b3c84533-4040-4c3c-84c6-cb1cb21ec087","chr12_internal_2"
"b3e4d396-8da9-4b4c-8b0f-61d61227ebf7","chr6_telo_2"
"b3e8a9ef-3ddb-4276-9f93-c3bb8f3d9451","chr10_telo_2"
"b3ea227d-2734-499d-a042-6023ccb1a66b","chr3_telo_2"
"b3f07c81-57ef-4f92-8b28-3ccb5d35e86e","chr2_telo_2"
"b3f43e13-0131-428d-929a-2a439328bd92","chr9_telo_1"
"b403fcd2-33b3-4c88-acfb-0e9395fa4aa2","chr1_telo_1"
"b40b2cb6-d22a-4a7d-b9df-cf037809e2f4","chr12_internal_2"
"b41b99e5-f0ea-4d58-a5d7-e3bdab2c72c7","chr1_telo_1"
"b429be8b-9fd1-4378-95bb-cb4521205cb6","chr7_internal_1"
"b429f638-58cf-4c1c-a217-cf298785cc59","chr11_telo_2"
"b4485c96-89ac-4ec0-b36e-c555567f2220","chr6_telo_1"
"b48d6013-01ee-4ac9-90dc-442b8d39dfb1","chr7_internal_1"
"b4ae7cf1-d00f-40b3-af13-85d92e7480c8","chr4_internal_0"
"b4dc1baa-daf4-4cc4-bab9-f58135db5975","chr7_internal_1"
"b4f06df6-36cd-432f-b640-2c3afb6c1de3","chr7_internal_1"
"b4f584fe-aeb7-4fdf-ac4d-28005b78d670","chr7_telo_1"
"b4fa4ce1-5e04-4e0e-85f9-7c452eb01247","chr12_internal_2"
"b4fd9cd0-6fd6-4cd5-a074-4a60f184dcdb","chr8_telo_2"
"b50c4ad9-dcd7-4c35-89be-cd31c03fa673","chr1_telo_2"
"b5139784-496b-4944-8f2c-c6d318330e59","chr2_telo_1"
"b5196d5c-1392-4078-a964-ee56a024aa58","chr9_telo_2"
"b5391639-4157-4f0c-80de-a82ae55bfaa0","chr9_telo_1"
"b54e9c78-2002-4c4d-acdd-5b6d0b7d3fe8","chr12_telo_1"
"b552b9d4-e90b-4e9e-badb-29013fd7f77d","chr7_telo_1"
"b557c553-8d54-460f-8111-3deba933d018","chr12_internal_2"
"b573cf88-77ad-4ae7-9302-5d9f934ee869","chr11_telo_1"
"b5954eda-6f3a-4027-84da-7e2df3c590a9","chr12_internal_2"
"b5bc5014-c8eb-4545-bc9f-15e55aeaa21c","chr8_telo_2"
"b5c7790a-1df9-407f-a781-890dc3caa957","chr7_telo_1"
"b5d6cf80-87b2-4bc3-966e-eac41f870092","chr4_internal_1"
"b5d90437-ca5c-4db7-9d76-dbb812b19b3d","chr9_telo_1"
"b5ff81f3-8b35-4d6a-a391-19413a1a65de","chr6_internal_1"
"b62186d1-2356-44e3-8594-879ed5bc99ba","chr7_internal_1"
"b62d97f4-f64a-4598-b4c2-5bbc59d97ec2","chr6_telo_2"
"b6442fd0-46df-4b7f-9e8a-0efdf8937476","chr2_telo_2"
"b6903cc4-e860-4003-9d02-34c55ce2b86c","chr12_telo_2"
"b6ac728d-d03b-4292-847b-dbde5107a51f","chr9_telo_1"
"b6bf16ec-ab38-4b42-b19e-69cedbb5ee3b","chr7_telo_2"
"b6eff175-f787-45a4-838f-633034a7eee7","chr7_internal_1"
"b6fc6a8f-9871-4860-b77b-5126828e9e2c","chr8_internal_1"
"b704cbf7-1cde-4e76-87a5-4fd0b625d888","chr7_telo_2"
"b7669b8d-0f18-4e89-8198-7d14781d0baf","chr11_telo_1"
"b7753626-e62c-4bd1-8fe8-88b4a88c61fa","chr6_telo_1"
"b77b348c-26be-4573-8080-1bc1fc093a0e","chr8_internal_1"
"b78c1f24-cc30-47d3-8c04-d5498b625671","chr1_telo_2"
"b79469a3-c2fa-4d84-ae0f-ee8deded2979","chr9_telo_1"
"b7abc0ba-670f-40f1-bbae-9095b36bd9f8","chr10_telo_2"
"b842f19e-d164-49d4-a0c9-f6c40645ba13","chr4_internal_2"
"b84302c8-f526-45e8-811f-2f2ae8b08027","chr7_internal_1"
"b8627e09-5f73-4dfc-a137-7c4bd811483f","chr4_telo_1"
"b877a9d4-a6f1-4d81-849d-59de659d24a4","chr7_telo_2"
"b877ed71-9d0f-460b-a998-95cf4e0c43b8","chr6_telo_2"
"b8b8ff19-c0bd-4bb2-9896-05a6cde06bb2","chr8_telo_2"
"b8c2f5b9-99a5-4c6d-8408-960215bedb90","chr12_telo_1"
"b8cd7e9c-c006-48ef-829b-34ffa3e675d6","chr6_telo_1"
"b8ec8818-cc29-4f80-8292-957054bd7eb1","chr9_telo_1"
"b8ffc5cb-d40a-43ed-b958-7115731c00dc","chr12_internal_2"
"b90762bf-64a3-440e-8f84-be7cdf74ceff","chr3_telo_2"
"b916997d-bc11-41de-bb89-654cd300fd86","chr4_internal_1"
"b922144d-2884-4797-8bfd-98aa34fab68d","chr12_internal_1"
"b9275478-3a2a-4fec-9e29-41d297007e7f","chr3_telo_2"
"b92c76b6-0965-47b2-9767-897c7ae38212","chr8_internal_1"
"b956062d-4b3f-418c-bb20-aca5d1f4a63d","chr12_internal_1"
"b966c48c-6eba-4810-a9ad-31cd12019a19","chr9_telo_2"
"b973eebf-7c6d-4e4f-8a1d-31ef846d1dd6","chr6_telo_1"
"b9826355-8f97-4be6-8a57-f7377b4b9583","chr12_internal_2"
"b98b2db3-08e6-4fc4-9f62-c910face0084","chr7_telo_2"
"b9973294-c146-4b3a-9ad4-ef4510c3195d","chr8_telo_1"
"b99d914a-823e-4486-8766-26a7c2bc4eba","chr7_telo_2"
"b9adafb6-ff48-4f46-b33d-709e30264375","chr11_telo_2"
"ba0539a9-478d-4643-ab05-a015193ea05c","chr12_internal_1"
"ba060dcb-afb5-4107-83a5-b76997bdcbec","chr4_internal_1"
"ba0a601b-a5aa-4ec7-8239-b9758402d5a7","chr7_internal_1"
"ba125b41-42e3-44af-8b76-b683005143ad","chr3_telo_2"
"ba9412f8-d9d6-4bd4-a7bf-d1a7f20b0b71","chr10_telo_2"
"baa89dbf-1afb-4e16-ac29-9aeafc70c144","chr8_telo_1"
"babc48e1-b992-4ada-8b4d-625bd28fa77a","chr8_telo_2"
"bae45ac5-3936-4086-a38f-2aee25d0c120","chr5_telo_2"
"bafa224b-4e0e-468c-8f32-36838eaaceb8","chr4_telo_1"
"bb19ae89-8c2d-4f6b-a868-8ceb6377615e","chr12_internal_2"
"bb4dc151-e308-4f8f-8284-941f62918c0e","chr1_telo_2"
"bb59748f-442f-459a-b6ce-522eba0afa62","chr4_internal_2"
"bb921f91-cff8-47aa-8d14-abdbb4689bb4","chr4_internal_2"
"bb95d06a-156c-4e3b-88b6-b8a5129427bc","chr11_telo_2"
"bba8b70a-9139-4b6c-901e-930b87afadcd","chr7_telo_2"
"bbb2a5dc-cc44-4053-b80e-927c037218c9","chr3_internal_0"
"bbf4c7a1-8b87-429a-971f-bc9ba243c96e","chr12_internal_2"
"bc0e6701-0ae9-482d-a5b5-c7084e9fe4a3","chr12_telo_2"
"bc1e51ec-34aa-44b2-9b13-c20662fd9c62","chr8_internal_1"
"bc49066e-19e0-4922-9a97-4d9d6481fe10","chr11_telo_1"
"bc61ff9c-759f-4629-8b70-3df2f7597602","chr10_telo_1"
"bc6683d9-399f-4b72-8dc0-81a98d3e34b6","chr4_telo_1"
"bc94dd5c-f006-4525-9892-44a571a20e1b","chr12_internal_2"
